customer_id,acq_month,channel,geo,income_band,acq_type,monthly_fee,observed_tenure_months,status,revenue_to_date,acquisition_cost
C4804,2025-01,paid_social,IN,low,discount,17,4,churned,67.75,34.0
C4805,2025-02,paid_social,US,high,full_price,15,9,active,124.0,21.42
C4806,2025-03,referral,IN,low,discount,13,4,churned,47.0,8.64
C4807,2025-04,paid_social,UK,low,full_price,13,7,active,95.0,28.81
C4808,2025-05,search,US,high,full_price,17,6,active,108.0,24.77
C4809,2025-06,referral,UK,low,discount,13,5,active,73.0,11.89
C4810,2025-01,referral,CA,mid,discount,15,5,churned,67.5,14.69
C4811,2025-02,referral,UK,mid,discount,15,2,churned,26.25,10.19
C4812,2025-03,paid_social,US,high,full_price,13,8,active,116.0,36.21
C4813,2025-04,referral,US,mid,discount,15,3,churned,51.0,11.88
C4814,2025-05,referral,US,mid,discount,17,6,active,106.0,12.5
C4815,2025-06,referral,UK,low,full_price,13,5,active,77.0,11.28
C4816,2025-01,paid_social,CA,low,full_price,13,10,active,142.0,34.05
C4817,2025-02,search,CA,high,full_price,15,3,churned,45.0,22.94
C4818,2025-03,search,US,high,full_price,17,8,active,123.0,26.46
C4819,2025-04,referral,US,low,full_price,15,7,active,90.0,11.58
C4820,2025-05,referral,US,high,full_price,17,6,active,99.0,8.42
C4821,2025-06,search,US,high,full_price,17,5,active,101.0,24.54
C4822,2025-01,paid_social,IN,high,full_price,17,10,active,186.0,27.55
C4823,2025-02,search,US,high,full_price,15,9,active,117.0,9.55
C4824,2025-03,referral,US,low,discount,13,2,churned,26.0,10.1
C4825,2025-04,search,IN,mid,full_price,13,2,churned,22.75,25.66
C4826,2025-05,referral,US,mid,full_price,15,4,churned,72.0,7.36
C4827,2025-06,paid_social,IN,high,full_price,17,5,active,93.0,26.72
C4828,2025-01,referral,US,high,discount,15,2,churned,38.0,11.15
C4829,2025-02,paid_social,UK,low,discount,13,2,churned,30.0,27.56
C4830,2025-03,paid_social,CA,mid,discount,15,3,churned,45.5,28.82
C4831,2025-04,paid_social,US,low,full_price,13,7,active,90.0,30.45
C4832,2025-05,referral,UK,low,discount,13,4,churned,58.0,14.56
C4833,2025-06,referral,UK,low,discount,13,2,churned,26.0,13.47
C4834,2025-01,paid_social,US,low,full_price,13,10,active,140.0,31.07
C4835,2025-02,referral,UK,mid,discount,15,9,active,149.0,10.91
C4836,2025-03,referral,US,low,discount,13,8,active,110.0,14.25
C4837,2025-04,search,US,low,discount,15,2,churned,26.25,19.66
C4838,2025-05,paid_social,CA,mid,full_price,15,6,active,96.0,31.77
C4839,2025-06,referral,CA,high,discount,15,5,active,75.0,16.05
C4840,2025-01,paid_social,US,mid,full_price,15,10,active,170.0,24.95
C4841,2025-02,paid_social,IN,low,discount,13,8,churned,95.0,26.82
C4842,2025-03,search,CA,low,full_price,13,7,churned,103.0,19.36
C4843,2025-04,search,US,high,full_price,15,7,active,105.0,31.99
C4844,2025-05,paid_social,US,low,discount,13,3,churned,41.75,20.72
C4845,2025-06,search,UK,mid,discount,15,5,active,75.0,20.75
C4846,2025-01,referral,US,low,discount,13,10,active,155.0,11.05
C4847,2025-02,search,UK,low,discount,13,9,active,123.0,24.32
C4848,2025-03,search,US,mid,full_price,15,8,active,130.0,20.57
C4849,2025-04,paid_social,IN,mid,discount,15,2,churned,30.0,50.87
C4850,2025-05,search,US,high,full_price,17,4,churned,78.0,24.54
C4851,2025-06,search,US,low,discount,13,5,active,73.0,22.88
C4852,2025-01,referral,US,high,full_price,17,10,active,165.0,11.57
C4853,2025-02,search,US,mid,full_price,13,9,active,114.0,23.35
C4854,2025-03,paid_social,UK,low,full_price,15,8,active,109.0,39.9
C4855,2025-04,search,CA,low,discount,15,4,churned,68.0,16.57
C4856,2025-05,paid_social,US,low,full_price,13,6,active,71.0,29.46
C4857,2025-06,search,UK,low,full_price,15,5,active,87.0,14.53
C4858,2025-01,paid_social,UK,mid,full_price,13,10,churned,146.0,17.76
C4859,2025-02,referral,US,high,discount,15,9,active,139.0,19.07
C4860,2025-03,referral,IN,low,discount,13,4,churned,52.0,12.51
C4861,2025-04,referral,CA,high,discount,17,1,churned,12.75,17.98
C4862,2025-05,search,UK,low,full_price,13,6,active,82.0,24.43
C4863,2025-06,paid_social,US,high,discount,17,1,churned,17.0,28.26
C4864,2025-01,paid_social,IN,low,discount,13,9,churned,133.0,25.26
C4865,2025-02,search,CA,mid,full_price,17,9,active,140.0,20.67
C4866,2025-03,referral,IN,mid,discount,17,1,churned,12.75,10.46
C4867,2025-04,paid_social,IN,low,discount,15,7,active,105.0,33.32
C4868,2025-05,paid_social,UK,high,full_price,17,5,churned,97.0,13.19
C4869,2025-06,search,US,low,full_price,13,5,active,69.0,19.56
C4870,2025-01,referral,UK,mid,discount,17,1,churned,17.0,15.22
C4871,2025-02,paid_social,UK,mid,full_price,15,9,active,130.0,34.09
C4872,2025-03,search,UK,mid,discount,17,8,churned,144.0,24.29
C4873,2025-04,paid_social,US,mid,discount,15,4,churned,72.25,23.29
C4874,2025-05,search,UK,low,discount,13,1,churned,13.0,20.7
C4875,2025-06,referral,UK,mid,full_price,15,5,active,68.0,9.12
C4876,2025-01,referral,UK,mid,discount,15,4,churned,64.0,10.95
C4877,2025-02,search,UK,high,full_price,17,9,active,171.0,25.23
C4878,2025-03,search,US,low,discount,13,3,churned,39.0,12.39
C4879,2025-04,paid_social,US,mid,full_price,13,7,active,97.0,28.2
C4880,2025-05,referral,IN,mid,discount,15,1,churned,-3.75,13.75
C4881,2025-06,referral,UK,high,discount,17,2,churned,46.0,13.92
C4882,2025-01,referral,UK,mid,discount,15,5,churned,56.25,8.89
C4883,2025-02,referral,IN,mid,discount,15,9,active,135.0,9.94
C4884,2025-03,paid_social,US,low,full_price,17,8,active,158.0,22.63
C4885,2025-04,search,CA,low,full_price,15,7,active,90.0,27.63
C4886,2025-05,referral,US,high,discount,17,3,churned,51.0,15.41
C4887,2025-06,search,CA,high,full_price,15,5,active,83.0,16.34
C4888,2025-01,paid_social,CA,high,full_price,17,10,active,184.0,24.59
C4889,2025-02,paid_social,US,mid,full_price,13,9,active,123.0,27.61
C4890,2025-03,search,IN,low,discount,13,5,churned,39.0,22.05
C4891,2025-04,referral,UK,mid,discount,17,3,churned,42.5,11.51
C4892,2025-05,paid_social,CA,low,full_price,13,6,active,88.0,36.71
C4893,2025-06,paid_social,US,mid,full_price,15,5,active,75.0,23.46
C4894,2025-01,referral,UK,mid,full_price,15,10,active,166.0,16.85
C4895,2025-02,search,US,mid,full_price,17,1,churned,17.0,20.96
C4896,2025-03,paid_social,IN,high,full_price,15,8,active,132.0,34.43
C4897,2025-04,search,UK,low,full_price,15,7,active,96.0,17.84
C4898,2025-05,paid_social,US,mid,discount,13,4,churned,64.0,29.44
C4899,2025-06,referral,US,low,discount,13,5,active,73.0,13.73
C4900,2025-01,search,IN,mid,discount,15,4,churned,60.0,27.4
C4901,2025-02,paid_social,US,mid,full_price,15,7,churned,105.0,30.38
C4902,2025-03,search,UK,mid,discount,15,1,churned,15.0,22.21
C4903,2025-04,referral,US,mid,full_price,15,5,churned,81.0,14.84
C4904,2025-05,referral,IN,high,discount,17,6,active,110.0,6.73
C4905,2025-06,referral,US,low,discount,13,5,active,65.0,7.84
C4906,2025-01,paid_social,US,mid,discount,15,2,churned,22.5,29.76
C4907,2025-02,paid_social,US,mid,discount,17,9,churned,156.5,37.75
C4908,2025-03,paid_social,US,mid,discount,15,8,churned,113.25,28.49
C4909,2025-04,referral,CA,low,discount,13,2,churned,34.75,6.7
C4910,2025-05,referral,IN,low,discount,13,6,churned,82.75,18.26
C4911,2025-06,referral,IN,mid,discount,15,5,active,81.0,13.94
C4912,2025-01,search,UK,mid,full_price,13,10,active,129.0,11.05
C4913,2025-02,referral,US,high,full_price,17,9,active,167.0,9.03
C4914,2025-03,paid_social,US,high,full_price,17,8,active,154.0,30.41
C4915,2025-04,search,IN,low,discount,13,7,active,88.0,16.98
C4916,2025-05,paid_social,US,mid,discount,15,4,churned,60.25,31.18
C4917,2025-06,search,CA,low,full_price,13,5,active,65.0,20.57
C4918,2025-01,paid_social,US,low,full_price,13,10,active,142.0,45.07
C4919,2025-02,paid_social,IN,mid,discount,13,9,churned,108.0,29.47
C4920,2025-03,search,IN,mid,discount,15,2,churned,38.0,27.91
C4921,2025-04,paid_social,IN,high,full_price,15,6,churned,71.25,7.92
C4922,2025-05,search,CA,high,full_price,15,6,active,90.0,29.28
C4923,2025-06,referral,CA,low,discount,13,5,active,65.0,10.77
C4924,2025-01,paid_social,CA,low,full_price,15,10,active,164.0,26.12
C4925,2025-02,search,UK,high,full_price,17,9,active,165.0,29.59
C4926,2025-03,paid_social,US,high,full_price,15,8,active,119.0,29.61
C4927,2025-04,referral,CA,high,full_price,17,7,active,125.0,7.85
C4928,2025-05,search,US,high,full_price,15,5,churned,60.0,23.76
C4929,2025-06,paid_social,UK,low,discount,13,4,churned,39.0,27.09
C4930,2025-01,referral,IN,mid,discount,13,10,active,129.0,7.86
C4931,2025-02,paid_social,US,mid,full_price,13,9,active,123.0,23.36
C4932,2025-03,paid_social,UK,mid,discount,13,1,churned,-6.5,23.85
C4933,2025-04,referral,UK,low,discount,15,7,active,113.0,9.58
C4934,2025-05,paid_social,UK,mid,full_price,13,6,active,82.0,39.37
C4935,2025-06,search,UK,low,full_price,13,5,active,73.0,24.19
C4936,2025-01,referral,CA,low,discount,15,5,churned,53.0,6.91
C4937,2025-02,referral,IN,low,discount,13,2,churned,19.5,11.38
C4938,2025-03,paid_social,UK,low,discount,13,8,active,112.0,34.51
C4939,2025-04,search,US,mid,full_price,17,7,active,119.0,28.78
C4940,2025-05,referral,US,mid,discount,15,1,churned,15.0,9.07
C4941,2025-06,referral,US,low,full_price,17,3,churned,50.5,12.36
C4942,2025-01,search,US,mid,full_price,15,10,active,154.0,25.46
C4943,2025-02,referral,IN,mid,discount,13,2,churned,19.5,9.62
C4944,2025-03,search,UK,low,discount,13,8,active,101.0,32.96
C4945,2025-04,referral,IN,mid,discount,15,1,churned,21.0,13.66
C4946,2025-05,paid_social,US,high,full_price,17,6,active,108.0,16.82
C4947,2025-06,paid_social,US,low,full_price,13,2,churned,42.0,24.33
C4948,2025-01,paid_social,US,high,full_price,17,10,active,170.0,25.66
C4949,2025-02,paid_social,UK,low,discount,15,2,churned,38.25,37.44
C4950,2025-03,referral,IN,low,discount,13,5,churned,81.0,10.76
C4951,2025-04,paid_social,IN,high,discount,15,3,churned,45.0,38.11
C4952,2025-05,paid_social,US,low,discount,15,4,churned,70.0,17.99
C4953,2025-06,paid_social,CA,low,full_price,13,5,active,65.0,30.85
C4954,2025-01,search,US,mid,full_price,17,10,active,161.0,36.2
C4955,2025-02,search,US,mid,full_price,17,9,active,173.0,28.91
C4956,2025-03,referral,CA,low,discount,13,3,churned,43.0,10.08
C4957,2025-04,paid_social,US,mid,discount,17,1,churned,8.5,15.59
C4958,2025-05,paid_social,US,low,full_price,13,6,active,88.0,21.72
C4959,2025-06,search,CA,high,full_price,17,5,active,93.0,22.33
C4960,2025-01,search,UK,high,full_price,17,10,active,174.0,21.25
C4961,2025-02,referral,CA,mid,full_price,15,9,active,113.0,10.21
C4962,2025-03,search,US,mid,discount,15,8,churned,105.0,19.28
C4963,2025-04,search,CA,mid,full_price,13,7,active,103.0,22.01
C4964,2025-05,paid_social,IN,low,discount,13,1,churned,15.75,28.64
C4965,2025-06,search,CA,high,full_price,17,5,active,93.0,24.17
C4966,2025-01,search,US,low,full_price,13,10,active,144.0,29.4
C4967,2025-02,referral,IN,low,discount,13,4,churned,58.0,14.3
C4968,2025-03,search,CA,low,full_price,13,7,churned,84.0,20.69
C4969,2025-04,referral,US,low,full_price,13,7,active,78.0,15.15
C4970,2025-05,referral,IN,mid,discount,13,6,churned,86.0,12.39
C4971,2025-06,paid_social,UK,mid,full_price,15,5,active,79.0,19.56
C4972,2025-01,search,US,mid,full_price,15,10,active,160.0,17.0
C4973,2025-02,search,UK,high,full_price,15,5,churned,56.5,20.83
C4974,2025-03,referral,US,high,full_price,17,8,active,140.0,13.93
C4975,2025-04,search,US,mid,full_price,13,7,active,86.0,18.25
C4976,2025-05,referral,US,mid,full_price,17,1,churned,12.75,11.34
C4977,2025-06,referral,UK,mid,discount,15,1,churned,15.0,11.5
C4978,2025-01,paid_social,IN,low,discount,15,10,active,160.0,32.33
C4979,2025-02,paid_social,UK,mid,full_price,15,9,active,143.0,26.34
C4980,2025-03,search,US,mid,full_price,15,8,active,124.0,22.89
C4981,2025-04,paid_social,UK,high,discount,17,2,churned,34.0,29.26
C4982,2025-05,paid_social,UK,high,full_price,15,6,active,75.0,38.56
C4983,2025-06,paid_social,IN,low,discount,13,5,churned,53.5,33.84
C4984,2025-01,referral,IN,low,discount,13,5,churned,66.5,12.79
C4985,2025-02,paid_social,IN,low,discount,13,9,active,125.0,45.56
C4986,2025-03,paid_social,UK,mid,full_price,15,8,active,105.0,28.08
C4987,2025-04,paid_social,UK,low,full_price,13,1,churned,13.0,19.86
C4988,2025-05,paid_social,IN,low,discount,13,1,churned,13.0,25.04
C4989,2025-06,paid_social,IN,low,full_price,13,5,active,77.0,22.96
C4990,2025-01,search,CA,low,full_price,13,10,active,108.0,24.99
C4991,2025-02,paid_social,US,mid,full_price,13,5,churned,52.0,26.41
C4992,2025-03,paid_social,CA,low,full_price,15,8,active,124.0,35.11
C4993,2025-04,referral,UK,mid,discount,13,5,churned,65.0,8.32
C4994,2025-05,search,IN,mid,full_price,15,6,active,90.0,26.21
C4995,2025-06,paid_social,IN,low,discount,17,4,churned,48.5,23.64
C4996,2025-01,referral,US,low,discount,15,4,churned,60.0,10.47
C4997,2025-02,search,UK,low,discount,13,1,churned,6.5,20.52
C4998,2025-03,referral,IN,mid,discount,13,8,active,112.0,10.93
C4999,2025-04,paid_social,IN,mid,discount,15,2,churned,30.0,35.75
C5000,2025-05,referral,UK,mid,discount,17,1,churned,12.75,9.28
C5001,2025-06,search,UK,low,full_price,15,5,active,75.0,24.64
C5002,2025-01,referral,IN,high,discount,15,2,churned,22.5,10.06
C5003,2025-02,referral,IN,mid,discount,15,2,churned,26.25,9.5
C5004,2025-03,referral,US,mid,discount,17,2,churned,17.0,10.44
C5005,2025-04,paid_social,US,mid,full_price,13,7,active,91.0,26.15
C5006,2025-05,referral,CA,mid,discount,15,6,active,102.0,10.94
C5007,2025-06,paid_social,UK,low,discount,13,2,churned,19.5,16.74
C5008,2025-01,search,UK,high,full_price,15,10,active,176.0,19.07
C5009,2025-02,referral,UK,mid,discount,13,2,churned,26.0,12.93
C5010,2025-03,search,UK,high,full_price,17,8,churned,84.5,23.94
C5011,2025-04,referral,UK,low,discount,13,2,churned,26.0,14.81
C5012,2025-05,referral,IN,mid,discount,15,6,churned,110.0,10.5
C5013,2025-06,search,UK,high,discount,17,5,active,95.0,17.33
C5014,2025-01,search,US,low,full_price,15,10,active,164.0,27.52
C5015,2025-02,search,CA,mid,discount,13,1,churned,9.75,20.1
C5016,2025-03,paid_social,US,mid,discount,13,8,active,107.0,18.18
C5017,2025-04,paid_social,US,high,full_price,17,7,active,110.0,30.41
C5018,2025-05,search,UK,high,full_price,13,3,churned,39.0,29.92
C5019,2025-06,paid_social,IN,low,full_price,13,5,active,73.0,34.74
C5020,2025-01,search,US,high,full_price,17,10,active,174.0,16.57
C5021,2025-02,referral,IN,mid,full_price,13,9,active,117.0,10.39
C5022,2025-03,search,US,mid,discount,15,5,churned,60.25,31.15
C5023,2025-04,paid_social,US,low,discount,13,7,churned,90.5,31.63
C5024,2025-05,paid_social,IN,low,discount,13,2,churned,26.0,33.79
C5025,2025-06,paid_social,CA,mid,full_price,15,5,active,81.0,23.5
C5026,2025-01,referral,IN,mid,discount,13,1,churned,6.5,6.73
C5027,2025-02,paid_social,UK,low,discount,13,9,active,121.0,26.73
C5028,2025-03,referral,CA,mid,full_price,15,8,active,128.0,11.68
C5029,2025-04,search,US,mid,full_price,17,7,active,112.0,20.68
C5030,2025-05,search,US,mid,full_price,13,3,churned,45.0,20.57
C5031,2025-06,search,UK,low,full_price,13,5,active,65.0,14.04
C5032,2025-01,referral,CA,mid,full_price,17,10,active,148.0,12.94
C5033,2025-02,paid_social,US,mid,full_price,15,5,churned,75.0,29.36
C5034,2025-03,paid_social,UK,mid,full_price,17,8,active,136.0,31.37
C5035,2025-04,referral,UK,mid,discount,15,4,churned,60.0,11.87
C5036,2025-05,search,US,high,full_price,15,5,churned,79.25,20.75
C5037,2025-06,search,CA,mid,full_price,15,5,active,75.0,17.78
C5038,2025-01,referral,US,low,discount,15,6,churned,71.25,11.75
C5039,2025-02,paid_social,UK,low,discount,13,2,churned,26.0,38.06
C5040,2025-03,referral,UK,low,discount,13,1,churned,13.0,12.42
C5041,2025-04,referral,UK,high,full_price,17,7,active,125.0,10.01
C5042,2025-05,search,UK,mid,full_price,15,6,active,75.0,15.76
C5043,2025-06,referral,IN,mid,discount,17,3,churned,57.0,11.74
C5044,2025-01,referral,US,low,discount,15,2,churned,30.0,10.13
C5045,2025-02,search,UK,mid,discount,13,3,churned,44.5,22.38
C5046,2025-03,paid_social,UK,low,discount,15,4,churned,62.25,26.17
C5047,2025-04,paid_social,US,mid,full_price,15,7,active,113.0,24.62
C5048,2025-05,search,UK,low,full_price,13,6,active,92.0,24.17
C5049,2025-06,paid_social,IN,high,discount,17,3,churned,59.0,26.89
C5050,2025-01,referral,UK,mid,discount,15,2,churned,26.25,11.64
C5051,2025-02,paid_social,US,mid,discount,15,5,churned,64.0,39.03
C5052,2025-03,search,US,mid,full_price,13,8,active,112.0,25.61
C5053,2025-04,referral,CA,high,full_price,13,4,churned,48.75,11.55
C5054,2025-05,referral,US,low,discount,13,6,active,78.0,12.19
C5055,2025-06,paid_social,IN,low,discount,15,1,churned,11.25,30.28
C5056,2025-01,search,CA,mid,full_price,17,10,active,127.0,23.22
C5057,2025-02,paid_social,UK,high,full_price,15,8,churned,97.5,30.06
C5058,2025-03,referral,CA,mid,full_price,15,8,active,113.0,12.19
C5059,2025-04,referral,US,mid,full_price,13,7,active,95.0,12.84
C5060,2025-05,referral,IN,low,discount,17,1,churned,20.75,8.08
C5061,2025-06,paid_social,IN,low,discount,13,1,churned,13.0,27.99
C5062,2025-01,search,CA,mid,full_price,13,10,active,140.0,20.91
C5063,2025-02,search,IN,mid,discount,15,5,churned,81.0,16.87
C5064,2025-03,paid_social,US,low,full_price,13,8,active,99.0,32.21
C5065,2025-04,search,US,mid,full_price,15,7,active,111.0,22.03
C5066,2025-05,search,IN,high,full_price,15,6,active,81.0,17.81
C5067,2025-06,search,US,high,full_price,17,5,active,93.0,16.26
C5068,2025-01,paid_social,CA,mid,full_price,15,10,active,128.0,25.29
C5069,2025-02,search,US,low,discount,17,6,churned,97.75,27.27
C5070,2025-03,paid_social,UK,low,full_price,13,8,active,104.0,28.55
C5071,2025-04,referral,CA,low,discount,13,1,churned,-3.25,10.31
C5072,2025-05,paid_social,UK,low,discount,13,6,active,86.0,15.57
C5073,2025-06,search,US,high,full_price,17,5,active,85.0,18.54
C5074,2025-01,paid_social,IN,low,discount,13,10,churned,131.0,28.16
C5075,2025-02,search,US,high,full_price,17,9,active,167.0,14.08
C5076,2025-03,paid_social,IN,low,discount,13,2,churned,32.75,29.05
C5077,2025-04,paid_social,US,low,discount,13,1,churned,17.75,32.64
C5078,2025-05,paid_social,US,mid,full_price,15,6,active,81.0,38.94
C5079,2025-06,paid_social,UK,low,full_price,13,5,active,69.0,28.52
C5080,2025-01,paid_social,UK,low,full_price,13,10,active,144.0,30.03
C5081,2025-02,referral,IN,mid,discount,13,7,churned,87.75,10.96
C5082,2025-03,search,UK,low,discount,13,8,active,110.0,28.04
C5083,2025-04,referral,UK,low,full_price,15,7,active,111.0,8.41
C5084,2025-05,search,UK,mid,full_price,17,6,active,106.0,20.0
C5085,2025-06,search,CA,mid,full_price,15,5,active,91.0,22.79
C5086,2025-01,search,US,mid,discount,15,3,churned,43.5,20.38
C5087,2025-02,paid_social,US,low,full_price,13,9,active,132.0,18.89
C5088,2025-03,search,CA,high,full_price,15,8,churned,109.0,22.93
C5089,2025-04,paid_social,UK,low,full_price,15,1,churned,15.0,28.06
C5090,2025-05,paid_social,IN,high,discount,17,6,active,110.0,31.02
C5091,2025-06,search,US,mid,discount,13,2,churned,26.0,21.18
C5092,2025-01,paid_social,IN,low,discount,13,1,churned,6.5,10.25
C5093,2025-02,referral,US,high,discount,15,4,churned,64.0,8.33
C5094,2025-03,paid_social,US,low,discount,13,1,churned,13.0,33.47
C5095,2025-04,search,UK,mid,discount,17,7,churned,129.0,19.45
C5096,2025-05,search,IN,low,full_price,13,6,active,86.0,23.65
C5097,2025-06,referral,US,mid,full_price,17,5,active,97.0,7.79
C5098,2025-01,referral,UK,low,discount,17,4,churned,59.5,9.16
C5099,2025-02,referral,UK,mid,discount,15,2,churned,38.0,13.77
C5100,2025-03,paid_social,IN,mid,full_price,15,8,active,132.0,32.41
C5101,2025-04,referral,IN,low,discount,13,7,active,113.0,11.86
C5102,2025-05,search,US,mid,full_price,15,6,active,90.0,16.61
C5103,2025-06,referral,CA,high,full_price,17,5,active,68.0,15.45
C5104,2025-01,paid_social,CA,mid,full_price,13,10,active,136.0,29.7
C5105,2025-02,referral,UK,low,discount,15,2,churned,26.25,12.18
C5106,2025-03,referral,US,low,discount,13,6,churned,80.75,5.74
C5107,2025-04,search,US,low,discount,13,1,churned,13.0,22.89
C5108,2025-05,search,IN,high,discount,17,1,churned,17.0,19.88
C5109,2025-06,paid_social,US,high,discount,17,5,active,82.0,19.22
C5110,2025-01,search,US,high,full_price,15,10,active,170.0,23.19
C5111,2025-02,search,US,high,full_price,17,9,active,153.0,14.45
C5112,2025-03,search,UK,high,full_price,17,8,active,144.0,20.07
C5113,2025-04,search,US,high,full_price,13,7,active,78.0,23.72
C5114,2025-05,search,US,mid,full_price,13,6,active,78.0,25.16
C5115,2025-06,search,CA,high,full_price,17,5,active,97.0,20.59
C5116,2025-01,referral,UK,low,discount,13,3,churned,47.0,13.19
C5117,2025-02,referral,US,high,full_price,17,9,active,183.0,13.26
C5118,2025-03,paid_social,IN,mid,discount,15,8,active,126.0,35.85
C5119,2025-04,referral,US,mid,full_price,15,7,churned,94.0,19.73
C5120,2025-05,referral,CA,mid,full_price,17,6,active,114.0,8.87
C5121,2025-06,search,US,high,full_price,17,5,active,89.0,20.0
C5122,2025-01,search,US,mid,full_price,15,10,active,158.0,14.11
C5123,2025-02,paid_social,UK,mid,full_price,15,5,churned,77.25,24.21
C5124,2025-03,search,US,high,full_price,17,8,active,158.0,18.99
C5125,2025-04,referral,US,low,discount,13,1,churned,13.0,14.09
C5126,2025-05,referral,US,high,full_price,17,6,active,97.0,10.39
C5127,2025-06,search,IN,high,discount,15,5,active,83.0,28.74
C5128,2025-01,paid_social,IN,mid,discount,15,2,churned,30.0,25.1
C5129,2025-02,search,US,mid,full_price,17,9,active,150.0,16.57
C5130,2025-03,paid_social,US,high,full_price,17,2,churned,34.0,41.92
C5131,2025-04,paid_social,UK,mid,full_price,15,7,active,119.0,16.36
C5132,2025-05,paid_social,CA,low,full_price,13,6,active,78.0,31.58
C5133,2025-06,search,IN,low,discount,13,1,churned,13.0,26.27
C5134,2025-01,search,IN,mid,discount,13,10,active,130.0,22.74
C5135,2025-02,search,IN,high,full_price,17,9,active,150.0,17.61
C5136,2025-03,paid_social,UK,low,discount,13,6,churned,82.75,21.17
C5137,2025-04,paid_social,UK,mid,full_price,13,7,active,90.0,31.5
C5138,2025-05,search,US,low,discount,13,6,active,69.0,16.68
C5139,2025-06,search,US,high,full_price,17,2,churned,34.0,17.52
C5140,2025-01,referral,US,mid,discount,15,6,churned,75.0,16.0
C5141,2025-02,referral,IN,high,discount,17,1,churned,17.0,12.15
C5142,2025-03,search,UK,mid,discount,15,2,churned,15.0,16.24
C5143,2025-04,referral,IN,high,discount,15,1,churned,7.5,13.68
C5144,2025-05,paid_social,IN,mid,discount,15,2,churned,30.0,37.03
C5145,2025-06,search,UK,high,full_price,13,5,active,79.0,19.65
C5146,2025-01,referral,IN,low,discount,17,2,churned,29.75,10.67
C5147,2025-02,referral,UK,high,discount,17,7,churned,114.0,16.18
C5148,2025-03,referral,UK,mid,discount,13,3,churned,45.0,10.72
C5149,2025-04,referral,US,low,discount,13,7,active,92.0,10.36
C5150,2025-05,paid_social,US,high,full_price,17,6,churned,111.75,28.81
C5151,2025-06,referral,IN,mid,discount,17,2,churned,48.0,10.27
C5152,2025-01,referral,US,low,discount,13,10,active,140.0,12.48
C5153,2025-02,paid_social,US,low,full_price,13,9,active,122.0,32.46
C5154,2025-03,search,IN,high,full_price,17,4,churned,69.75,25.59
C5155,2025-04,search,IN,low,discount,13,2,churned,26.0,15.89
C5156,2025-05,paid_social,US,low,full_price,13,6,active,65.0,29.85
C5157,2025-06,paid_social,US,mid,full_price,15,5,active,75.0,29.44
C5158,2025-01,search,IN,mid,discount,17,3,churned,42.5,21.37
C5159,2025-02,search,CA,mid,full_price,13,9,active,124.0,13.59
C5160,2025-03,referral,UK,low,discount,15,2,churned,30.0,12.57
C5161,2025-04,referral,UK,low,discount,13,5,churned,65.0,7.25
C5162,2025-05,paid_social,IN,low,discount,13,2,churned,22.75,30.06
C5163,2025-06,paid_social,UK,low,discount,15,5,active,60.0,20.98
C5164,2025-01,search,US,high,full_price,17,4,churned,74.0,16.36
C5165,2025-02,referral,US,mid,full_price,15,9,active,132.0,10.4
C5166,2025-03,paid_social,UK,mid,discount,15,5,churned,85.0,25.41
C5167,2025-04,paid_social,US,low,full_price,13,7,active,91.0,28.98
C5168,2025-05,search,US,mid,full_price,13,6,active,78.0,16.61
C5169,2025-06,referral,UK,mid,full_price,17,5,active,91.0,9.02
C5170,2025-01,paid_social,US,mid,discount,15,10,churned,172.0,29.9
C5171,2025-02,paid_social,IN,low,discount,15,3,churned,41.5,21.74
C5172,2025-03,referral,US,mid,full_price,15,8,active,128.0,14.18
C5173,2025-04,referral,UK,mid,full_price,17,7,active,85.0,13.94
C5174,2025-05,paid_social,IN,low,discount,13,5,churned,65.0,23.03
C5175,2025-06,search,IN,mid,discount,15,5,active,79.0,17.62
C5176,2025-01,referral,US,mid,full_price,15,1,churned,21.0,13.14
C5177,2025-02,referral,CA,mid,full_price,15,9,active,155.0,9.75
C5178,2025-03,referral,CA,high,full_price,17,8,active,125.0,10.3
C5179,2025-04,search,CA,low,full_price,15,7,active,90.0,30.5
C5180,2025-05,search,US,low,full_price,13,6,active,78.0,18.55
C5181,2025-06,paid_social,US,mid,discount,15,5,active,83.0,24.14
C5182,2025-01,paid_social,UK,high,full_price,17,7,churned,131.0,40.34
C5183,2025-02,search,IN,low,full_price,13,9,active,123.0,24.69
C5184,2025-03,paid_social,US,mid,discount,15,3,churned,53.0,22.02
C5185,2025-04,paid_social,UK,low,full_price,13,1,churned,13.0,25.9
C5186,2025-05,search,US,low,full_price,13,6,active,65.0,31.53
C5187,2025-06,paid_social,UK,mid,discount,13,5,active,71.0,26.79
C5188,2025-01,referral,IN,mid,discount,17,2,churned,29.75,10.97
C5189,2025-02,search,US,low,full_price,13,9,active,104.0,20.21
C5190,2025-03,search,UK,low,full_price,13,8,active,104.0,21.88
C5191,2025-04,paid_social,IN,mid,discount,13,1,churned,13.0,19.64
C5192,2025-05,search,US,mid,full_price,17,6,active,91.0,21.52
C5193,2025-06,search,US,mid,full_price,15,5,active,60.0,26.81
C5194,2025-01,search,IN,low,discount,13,6,churned,65.0,13.53
C5195,2025-02,paid_social,US,mid,full_price,15,1,churned,11.25,22.11
C5196,2025-03,paid_social,UK,low,full_price,13,1,churned,21.0,33.27
